,Task,Start,Finish,Status,Amount
645,REF007,2018-03-03 23:24:20.000,2018-03-03 23:25:44.000,PR000,2.0
646,Off,2018-03-03 23:25:44.000,2018-03-03 23:28:15.000,Off,0.0
647,REF007,2018-03-03 23:25:44.000,2018-03-03 23:28:15.000,FT001,0.0
648,Off,2018-03-03 23:28:15.000,2018-03-03 23:29:54.000,Off,0.0
649,REF007,2018-03-03 23:28:15.000,2018-03-03 23:29:54.000,PR000,3.0
650,Off,2018-03-03 23:29:54.000,2018-03-03 23:31:43.000,Off,0.0
651,REF007,2018-03-03 23:29:54.000,2018-03-03 23:31:43.000,FT001,0.0
652,Off,2018-03-03 23:31:43.000,2018-03-03 23:36:25.000,Off,0.0
653,REF007,2018-03-03 23:31:43.000,2018-03-03 23:36:25.000,PR000,11.0
654,Off,2018-03-03 23:36:25.000,2018-03-03 23:51:17.000,Off,0.0
655,REF007,2018-03-03 23:36:25.000,2018-03-03 23:51:17.000,PP015,0.0
656,Off,2018-03-03 23:51:17.000,2018-03-03 23:58:09.000,Off,0.0
657,REF007,2018-03-03 23:51:17.000,2018-03-03 23:58:09.000,PN023,0.0
658,Off,2018-03-03 23:58:09.000,2018-03-04 00:00:18.000,Off,0.0
659,REF007,2018-03-03 23:58:09.000,2018-03-04 00:00:18.000,PR000,4.0
660,Off,2018-03-04 00:00:18.000,2018-03-04 00:02:26.000,Off,0.0
661,REF007,2018-03-04 00:00:18.000,2018-03-04 00:02:26.000,FT001,0.0
662,Off,2018-03-04 00:02:26.000,2018-03-04 00:09:36.000,Off,0.0
663,REF007,2018-03-04 00:02:26.000,2018-03-04 00:09:36.000,PR000,18.0
664,Off,2018-03-04 00:09:36.000,2018-03-04 00:12:19.000,Off,0.0
665,REF007,2018-03-04 00:09:36.000,2018-03-04 00:12:19.000,PN020,0.0
666,Off,2018-03-04 00:12:19.000,2018-03-04 00:20:07.000,Off,0.0
667,REF007,2018-03-04 00:12:19.000,2018-03-04 00:20:07.000,PR000,19.0
668,Off,2018-03-04 00:20:07.000,2018-03-04 00:20:59.000,Off,0.0
669,REF007,2018-03-04 00:20:07.000,2018-03-04 00:20:59.000,FT001,0.0
670,Off,2018-03-04 00:20:59.000,2018-03-04 00:25:14.000,Off,0.0
671,REF007,2018-03-04 00:20:59.000,2018-03-04 00:25:14.000,PR000,9.0
672,Off,2018-03-04 00:25:14.000,2018-03-04 00:26:35.000,Off,0.0
673,REF007,2018-03-04 00:25:14.000,2018-03-04 00:26:35.000,FT001,0.0
674,Off,2018-03-04 00:26:35.000,2018-03-04 00:28:58.000,Off,0.0
675,REF007,2018-03-04 00:26:35.000,2018-03-04 00:28:58.000,PR000,5.0
676,Off,2018-03-04 00:28:58.000,2018-03-04 00:31:06.000,Off,0.0
677,REF007,2018-03-04 00:28:58.000,2018-03-04 00:31:06.000,PN020,0.0
678,Off,2018-03-04 00:31:06.000,2018-03-04 00:37:07.000,Off,0.0
679,REF007,2018-03-04 00:31:06.000,2018-03-04 00:37:07.000,PR000,15.0
680,Off,2018-03-04 00:37:07.000,2018-03-04 00:44:17.000,Off,0.0
681,REF007,2018-03-04 00:37:07.000,2018-03-04 00:44:17.000,PN020,0.0
682,Off,2018-03-04 00:44:17.000,2018-03-04 00:46:48.000,Off,0.0
683,REF007,2018-03-04 00:44:17.000,2018-03-04 00:46:48.000,PR000,4.0
684,Off,2018-03-04 00:46:48.000,2018-03-04 00:47:35.000,Off,0.0
685,REF007,2018-03-04 00:46:48.000,2018-03-04 00:47:35.000,FT001,0.0
686,Off,2018-03-04 00:47:35.000,2018-03-04 00:53:48.000,Off,0.0
687,REF007,2018-03-04 00:47:35.000,2018-03-04 00:53:48.000,PR000,16.0
688,Off,2018-03-04 00:53:48.000,2018-03-04 00:55:22.000,Off,0.0
689,REF007,2018-03-04 00:53:48.000,2018-03-04 00:55:22.000,FT001,0.0
690,Off,2018-03-04 00:55:22.000,2018-03-04 01:13:30.000,Off,0.0
691,REF007,2018-03-04 00:55:22.000,2018-03-04 01:13:30.000,PR000,44.0
692,Off,2018-03-04 01:13:30.000,2018-03-04 01:17:33.000,Off,0.0
693,REF007,2018-03-04 01:13:30.000,2018-03-04 01:17:33.000,PN020,0.0
694,Off,2018-03-04 01:17:33.000,2018-03-04 01:22:58.000,Off,0.0
695,REF007,2018-03-04 01:17:33.000,2018-03-04 01:22:58.000,PR000,11.0
696,Off,2018-03-04 01:22:58.000,2018-03-04 01:24:19.000,Off,0.0
697,REF007,2018-03-04 01:22:58.000,2018-03-04 01:24:19.000,FT001,0.0
698,Off,2018-03-04 01:24:19.000,2018-03-04 01:28:03.000,Off,0.0
699,REF007,2018-03-04 01:24:19.000,2018-03-04 01:28:03.000,PR000,8.0
700,Off,2018-03-04 01:28:03.000,2018-03-04 01:53:06.000,Off,0.0
701,REF007,2018-03-04 01:28:03.000,2018-03-04 01:53:06.000,PN023,0.0
702,Off,2018-03-04 01:53:06.000,2018-03-04 03:49:16.000,Off,0.0
703,REF007,2018-03-04 01:53:06.000,2018-03-04 03:49:16.000,PR000,281.0
704,Off,2018-03-04 03:49:16.000,2018-03-04 04:01:40.000,Off,0.0
705,REF007,2018-03-04 03:49:16.000,2018-03-04 04:01:40.000,PN023,0.0
706,Off,2018-03-04 04:01:40.000,2018-03-04 04:15:27.000,Off,0.0
707,REF007,2018-03-04 04:01:40.000,2018-03-04 04:15:27.000,PR000,30.0
708,Off,2018-03-04 04:15:27.000,2018-03-04 04:17:11.000,Off,0.0
709,REF007,2018-03-04 04:15:27.000,2018-03-04 04:17:11.000,FT001,0.0
710,Off,2018-03-04 04:17:11.000,2018-03-04 04:35:04.000,Off,0.0
711,REF007,2018-03-04 04:17:11.000,2018-03-04 04:35:04.000,PR000,38.0
712,Off,2018-03-04 04:35:04.000,2018-03-04 04:44:36.000,Off,0.0
713,REF007,2018-03-04 04:35:04.000,2018-03-04 04:44:36.000,PP007,0.0
714,Off,2018-03-04 04:44:36.000,2018-03-04 04:45:32.000,Off,0.0
715,REF007,2018-03-04 04:44:36.000,2018-03-04 04:45:32.000,PP007,0.0
716,Off,2018-03-04 04:45:32.000,2018-03-04 04:45:59.000,Off,0.0
717,REF007,2018-03-04 04:45:32.000,2018-03-04 04:45:59.000,PP007,0.0
718,Off,2018-03-04 04:45:59.000,2018-03-04 04:51:25.000,Off,0.0
719,REF007,2018-03-04 04:45:59.000,2018-03-04 04:51:25.000,PR000,7.0
720,Off,2018-03-04 04:51:25.000,2018-03-04 04:51:57.000,Off,0.0
721,REF007,2018-03-04 04:51:25.000,2018-03-04 04:51:57.000,PR000,1.0
722,Off,2018-03-04 04:51:57.000,2018-03-04 04:52:32.000,Off,0.0
723,REF007,2018-03-04 04:51:57.000,2018-03-04 04:52:32.000,PR000,0.0
724,Off,2018-03-04 04:52:32.000,2018-03-04 04:53:04.000,Off,0.0
725,REF007,2018-03-04 04:52:32.000,2018-03-04 04:53:04.000,PR000,1.0
726,Off,2018-03-04 04:53:04.000,2018-03-04 04:56:37.000,Off,0.0
727,REF007,2018-03-04 04:53:04.000,2018-03-04 04:56:37.000,PR000,5.0
728,Off,2018-03-04 04:56:37.000,2018-03-04 05:00:00.000,Off,0.0
729,REF007,2018-03-04 04:56:37.000,2018-03-04 05:00:00.000,PR000,5.0
730,Off,2018-03-04 05:00:00.000,2018-03-04 05:21:02.000,Off,0.0
731,REF007,2018-03-04 05:00:00.000,2018-03-04 05:21:02.000,PR000,33.0
732,Off,2018-03-04 05:21:02.000,2018-03-04 05:23:09.000,Off,0.0
733,REF007,2018-03-04 05:21:02.000,2018-03-04 05:23:09.000,PN023,0.0
734,Off,2018-03-04 05:23:09.000,2018-03-04 05:48:35.000,Off,0.0
735,REF007,2018-03-04 05:23:09.000,2018-03-04 05:48:35.000,PR000,70.0
736,Off,2018-03-04 05:48:35.000,2018-03-04 06:20:36.000,Off,0.0
737,REF007,2018-03-04 05:48:35.000,2018-03-04 06:20:36.000,PR000,83.0
738,Off,2018-03-04 06:20:36.000,2018-03-04 06:51:48.000,Off,0.0
739,REF007,2018-03-04 06:20:36.000,2018-03-04 06:51:48.000,PN021,0.0
740,Off,2018-03-04 06:51:48.000,2018-03-04 06:53:10.000,Off,0.0
741,REF007,2018-03-04 06:51:48.000,2018-03-04 06:53:10.000,PR000,2.0
742,Off,2018-03-04 06:53:10.000,2018-03-04 06:53:57.000,Off,0.0
743,REF007,2018-03-04 06:53:10.000,2018-03-04 06:53:57.000,FT001,0.0
744,Off,2018-03-04 06:53:57.000,2018-03-04 08:16:16.000,Off,0.0
745,REF007,2018-03-04 06:53:57.000,2018-03-04 08:16:16.000,PR000,212.0
746,Off,2018-03-04 08:16:16.000,2018-03-04 08:17:14.000,Off,0.0
747,REF007,2018-03-04 08:16:16.000,2018-03-04 08:17:14.000,FT001,0.0
748,Off,2018-03-04 08:17:14.000,2018-03-04 08:20:20.000,Off,0.0
749,REF007,2018-03-04 08:17:14.000,2018-03-04 08:20:20.000,PR000,4.0
750,Off,2018-03-04 08:20:20.000,2018-03-04 08:20:55.000,Off,0.0
751,REF007,2018-03-04 08:20:20.000,2018-03-04 08:20:55.000,FT001,0.0
752,Off,2018-03-04 08:20:55.000,2018-03-04 08:27:17.000,Off,0.0
753,REF007,2018-03-04 08:20:55.000,2018-03-04 08:27:17.000,PR000,16.0
754,Off,2018-03-04 08:27:17.000,2018-03-04 08:29:36.000,Off,0.0
755,REF007,2018-03-04 08:27:17.000,2018-03-04 08:29:36.000,PN020,0.0
756,Off,2018-03-04 08:29:36.000,2018-03-04 08:31:44.000,Off,0.0
757,REF007,2018-03-04 08:29:36.000,2018-03-04 08:31:44.000,PR000,4.0
758,Off,2018-03-04 08:31:44.000,2018-03-04 08:33:51.000,Off,0.0
759,REF007,2018-03-04 08:31:44.000,2018-03-04 08:33:51.000,PN020,0.0
760,Off,2018-03-04 08:33:51.000,2018-03-04 08:38:03.000,Off,0.0
761,REF007,2018-03-04 08:33:51.000,2018-03-04 08:38:03.000,PR000,10.0
762,Off,2018-03-04 08:38:03.000,2018-03-04 08:40:01.000,Off,0.0
763,REF007,2018-03-04 08:38:03.000,2018-03-04 08:40:01.000,PN020,0.0
764,Off,2018-03-04 08:40:01.000,2018-03-04 08:41:34.000,Off,0.0
765,REF007,2018-03-04 08:40:01.000,2018-03-04 08:41:34.000,PR000,2.0
766,Off,2018-03-04 08:41:34.000,2018-03-04 08:43:41.000,Off,0.0
767,REF007,2018-03-04 08:41:34.000,2018-03-04 08:43:41.000,PN020,0.0
768,Off,2018-03-04 08:43:41.000,2018-03-04 08:46:12.000,Off,0.0
769,REF007,2018-03-04 08:43:41.000,2018-03-04 08:46:12.000,PR000,4.0
770,Off,2018-03-04 08:46:12.000,2018-03-04 08:51:12.000,Off,0.0
771,REF007,2018-03-04 08:46:12.000,2018-03-04 08:51:12.000,PN020,0.0
772,Off,2018-03-04 08:51:12.000,2018-03-04 08:52:10.000,Off,0.0
773,REF007,2018-03-04 08:51:12.000,2018-03-04 08:52:10.000,PR000,1.0
774,Off,2018-03-04 08:52:10.000,2018-03-04 08:52:56.000,Off,0.0
775,REF007,2018-03-04 08:52:10.000,2018-03-04 08:52:56.000,FT001,0.0
776,Off,2018-03-04 08:52:56.000,2018-03-04 08:55:27.000,Off,0.0
777,REF007,2018-03-04 08:52:56.000,2018-03-04 08:55:27.000,PR000,5.0
778,Off,2018-03-04 08:55:27.000,2018-03-04 08:58:09.000,Off,0.0
779,REF007,2018-03-04 08:55:27.000,2018-03-04 08:58:09.000,PN020,0.0
780,Off,2018-03-04 08:58:09.000,2018-03-04 09:06:28.000,Off,0.0
781,REF007,2018-03-04 08:58:09.000,2018-03-04 09:06:28.000,PR000,20.0
782,Off,2018-03-04 09:06:28.000,2018-03-04 09:12:15.000,Off,0.0
783,REF007,2018-03-04 09:06:28.000,2018-03-04 09:12:15.000,PN021,0.0
784,Off,2018-03-04 09:12:15.000,2018-03-04 09:13:59.000,Off,0.0
785,REF007,2018-03-04 09:12:15.000,2018-03-04 09:13:59.000,PR000,2.0
786,Off,2018-03-04 09:13:59.000,2018-03-04 09:20:44.000,Off,0.0
787,REF007,2018-03-04 09:13:59.000,2018-03-04 09:20:44.000,PN020,0.0
788,Off,2018-03-04 09:20:44.000,2018-03-04 09:25:21.000,Off,0.0
789,REF007,2018-03-04 09:20:44.000,2018-03-04 09:25:21.000,PR000,11.0
790,Off,2018-03-04 09:25:21.000,2018-03-04 09:27:06.000,Off,0.0
791,REF007,2018-03-04 09:25:21.000,2018-03-04 09:27:06.000,PN020,0.0
792,Off,2018-03-04 09:27:06.000,2018-03-04 09:29:13.000,Off,0.0
793,REF007,2018-03-04 09:27:06.000,2018-03-04 09:29:13.000,PR000,4.0
794,Off,2018-03-04 09:29:13.000,2018-03-04 09:31:57.000,Off,0.0
795,REF007,2018-03-04 09:29:13.000,2018-03-04 09:31:57.000,PN020,0.0
796,Off,2018-03-04 09:31:57.000,2018-03-04 09:33:30.000,Off,0.0
797,REF007,2018-03-04 09:31:57.000,2018-03-04 09:33:30.000,PR000,2.0
798,Off,2018-03-04 09:33:30.000,2018-03-04 09:38:18.000,Off,0.0
799,REF007,2018-03-04 09:33:30.000,2018-03-04 09:38:18.000,PN020,0.0
800,Off,2018-03-04 09:38:18.000,2018-03-04 09:39:16.000,Off,0.0
801,REF007,2018-03-04 09:38:18.000,2018-03-04 09:39:16.000,PR000,1.0
802,Off,2018-03-04 09:39:16.000,2018-03-04 09:40:26.000,Off,0.0
803,REF007,2018-03-04 09:39:16.000,2018-03-04 09:40:26.000,FT001,0.0
804,Off,2018-03-04 09:40:26.000,2018-03-04 09:42:57.000,Off,0.0
805,REF007,2018-03-04 09:40:26.000,2018-03-04 09:42:57.000,PR000,5.0
806,Off,2018-03-04 09:42:57.000,2018-03-04 09:45:04.000,Off,0.0
807,REF007,2018-03-04 09:42:57.000,2018-03-04 09:45:04.000,PN020,0.0
808,Off,2018-03-04 09:45:04.000,2018-03-04 09:52:12.000,Off,0.0
809,REF007,2018-03-04 09:45:04.000,2018-03-04 09:52:12.000,PR000,14.0
810,Off,2018-03-04 09:52:12.000,2018-03-04 09:54:38.000,Off,0.0
811,REF007,2018-03-04 09:52:12.000,2018-03-04 09:54:38.000,PN020,0.0
812,Off,2018-03-04 09:54:38.000,2018-03-04 09:55:36.000,Off,0.0
813,REF007,2018-03-04 09:54:38.000,2018-03-04 09:55:36.000,PR000,1.0
814,Off,2018-03-04 09:55:36.000,2018-03-04 09:59:16.000,Off,0.0
815,REF007,2018-03-04 09:55:36.000,2018-03-04 09:59:16.000,PN020,0.0
816,Off,2018-03-04 09:59:16.000,2018-03-04 10:51:05.000,Off,0.0
817,REF007,2018-03-04 09:59:16.000,2018-03-04 10:51:05.000,PR000,124.0
818,Off,2018-03-04 10:51:05.000,2018-03-04 10:52:26.000,Off,0.0
819,REF007,2018-03-04 10:51:05.000,2018-03-04 10:52:26.000,FT001,0.0
820,Off,2018-03-04 10:52:26.000,2018-03-04 10:56:06.000,Off,0.0
821,REF007,2018-03-04 10:52:26.000,2018-03-04 10:56:06.000,PR000,8.0
822,Off,2018-03-04 10:56:06.000,2018-03-04 11:09:12.000,Off,0.0
823,REF007,2018-03-04 10:56:06.000,2018-03-04 11:09:12.000,PN020,0.0
824,Off,2018-03-04 11:09:12.000,2018-03-04 11:10:21.000,Off,0.0
825,REF007,2018-03-04 11:09:12.000,2018-03-04 11:10:21.000,PR000,1.0
826,Off,2018-03-04 11:10:21.000,2018-03-04 11:13:14.000,Off,0.0
827,REF007,2018-03-04 11:10:21.000,2018-03-04 11:13:14.000,PN020,0.0
828,Off,2018-03-04 11:13:14.000,2018-03-04 11:16:08.000,Off,0.0
829,REF007,2018-03-04 11:13:14.000,2018-03-04 11:16:08.000,PR000,6.0
830,Off,2018-03-04 11:16:08.000,2018-03-04 11:37:23.000,Off,0.0
831,REF007,2018-03-04 11:16:08.000,2018-03-04 11:37:23.000,PN023,0.0
832,Off,2018-03-04 11:37:23.000,2018-03-04 11:39:54.000,Off,0.0
833,REF007,2018-03-04 11:37:23.000,2018-03-04 11:39:54.000,PR000,5.0
834,Off,2018-03-04 11:39:54.000,2018-03-04 11:42:02.000,Off,0.0
835,REF007,2018-03-04 11:39:54.000,2018-03-04 11:42:02.000,PN020,0.0
836,Off,2018-03-04 11:42:02.000,2018-03-04 11:44:57.000,Off,0.0
837,REF007,2018-03-04 11:42:02.000,2018-03-04 11:44:57.000,PR000,6.0
838,Off,2018-03-04 11:44:57.000,2018-03-04 11:48:38.000,Off,0.0
839,REF007,2018-03-04 11:44:57.000,2018-03-04 11:48:38.000,PN020,0.0
840,Off,2018-03-04 11:48:38.000,2018-03-04 11:50:31.000,Off,0.0
841,REF007,2018-03-04 11:48:38.000,2018-03-04 11:50:31.000,PR000,3.0
842,Off,2018-03-04 11:50:31.000,2018-03-04 11:54:46.000,Off,0.0
843,REF007,2018-03-04 11:50:31.000,2018-03-04 11:54:46.000,PN020,0.0
844,Off,2018-03-04 11:54:46.000,2018-03-04 11:58:15.000,Off,0.0
845,REF007,2018-03-04 11:54:46.000,2018-03-04 11:58:15.000,PR000,6.0
846,Off,2018-03-04 11:58:15.000,2018-03-04 12:00:50.000,Off,0.0
847,REF007,2018-03-04 11:58:15.000,2018-03-04 12:00:50.000,PN020,0.0
848,Off,2018-03-04 12:00:50.000,2018-03-04 12:05:18.000,Off,0.0
849,REF007,2018-03-04 12:00:50.000,2018-03-04 12:05:18.000,PR000,11.0
850,Off,2018-03-04 12:05:18.000,2018-03-04 12:07:27.000,Off,0.0
851,REF007,2018-03-04 12:05:18.000,2018-03-04 12:07:27.000,PN020,0.0
852,Off,2018-03-04 12:07:27.000,2018-03-04 12:09:00.000,Off,0.0
853,REF007,2018-03-04 12:07:27.000,2018-03-04 12:09:00.000,PR000,2.0
854,Off,2018-03-04 12:09:00.000,2018-03-04 12:12:06.000,Off,0.0
855,REF007,2018-03-04 12:09:00.000,2018-03-04 12:12:06.000,PN020,0.0
856,Off,2018-03-04 12:12:06.000,2018-03-04 12:13:34.000,Off,0.0
857,REF007,2018-03-04 12:12:06.000,2018-03-04 12:13:34.000,PR000,2.0
858,Off,2018-03-04 12:13:34.000,2018-03-04 12:15:40.000,Off,0.0
859,REF007,2018-03-04 12:13:34.000,2018-03-04 12:15:40.000,PN020,0.0
860,Off,2018-03-04 12:15:40.000,2018-03-04 12:17:27.000,Off,0.0
861,REF007,2018-03-04 12:15:40.000,2018-03-04 12:17:27.000,PR000,3.0
862,Off,2018-03-04 12:17:27.000,2018-03-04 12:20:21.000,Off,0.0
863,REF007,2018-03-04 12:17:27.000,2018-03-04 12:20:21.000,PN020,0.0
864,Off,2018-03-04 12:20:21.000,2018-03-04 12:26:24.000,Off,0.0
865,REF007,2018-03-04 12:20:21.000,2018-03-04 12:26:24.000,PR000,15.0
866,Off,2018-03-04 12:26:24.000,2018-03-04 12:26:59.000,Off,0.0
867,REF007,2018-03-04 12:26:24.000,2018-03-04 12:26:59.000,FT001,0.0
868,Off,2018-03-04 12:26:59.000,2018-03-04 12:28:54.000,Off,0.0
869,REF007,2018-03-04 12:26:59.000,2018-03-04 12:28:54.000,PR000,2.0
870,Off,2018-03-04 12:28:54.000,2018-03-04 12:30:18.000,Off,0.0
871,REF007,2018-03-04 12:28:54.000,2018-03-04 12:30:18.000,PN020,0.0
872,Off,2018-03-04 12:30:18.000,2018-03-04 12:38:53.000,Off,0.0
873,REF007,2018-03-04 12:30:18.000,2018-03-04 12:38:53.000,PR000,18.0
874,Off,2018-03-04 12:38:53.000,2018-03-04 12:40:26.000,Off,0.0
875,REF007,2018-03-04 12:38:53.000,2018-03-04 12:40:26.000,PN023,0.0
876,Off,2018-03-04 12:40:26.000,2018-03-04 12:56:46.000,Off,0.0
877,REF007,2018-03-04 12:40:26.000,2018-03-04 12:56:46.000,PR000,39.0
878,Off,2018-03-04 12:56:46.000,2018-03-04 12:58:18.000,Off,0.0
879,REF007,2018-03-04 12:56:46.000,2018-03-04 12:58:18.000,PN020,0.0
880,Off,2018-03-04 12:58:18.000,2018-03-04 13:00:00.000,Off,0.0
881,REF007,2018-03-04 12:58:18.000,2018-03-04 13:00:00.000,PR000,4.0
882,Off,2018-03-04 13:00:00.000,2018-03-04 13:04:57.000,Off,0.0
883,REF007,2018-03-04 13:00:00.000,2018-03-04 13:04:57.000,PR000,9.0
884,Off,2018-03-04 13:04:57.000,2018-03-04 13:06:19.000,Off,0.0
885,REF007,2018-03-04 13:04:57.000,2018-03-04 13:06:19.000,PN020,0.0
886,Off,2018-03-04 13:06:19.000,2018-03-04 13:07:42.000,Off,0.0
887,REF007,2018-03-04 13:06:19.000,2018-03-04 13:07:42.000,PR000,2.0
888,Off,2018-03-04 13:07:42.000,2018-03-04 13:07:53.000,Off,0.0
889,REF007,2018-03-04 13:07:42.000,2018-03-04 13:07:53.000,PR000,0.0
890,Off,2018-03-04 13:07:53.000,2018-03-04 13:07:58.000,Off,0.0
891,REF007,2018-03-04 13:07:53.000,2018-03-04 13:07:58.000,PR000,0.0
892,Off,2018-03-04 13:07:58.000,2018-03-04 13:08:03.000,Off,0.0
893,REF007,2018-03-04 13:07:58.000,2018-03-04 13:08:03.000,PR000,0.0
894,Off,2018-03-04 13:08:03.000,2018-03-04 13:08:10.000,Off,0.0
895,REF007,2018-03-04 13:08:03.000,2018-03-04 13:08:10.000,PR000,1.0
896,Off,2018-03-04 13:08:10.000,2018-03-04 13:25:29.000,Off,0.0
897,REF007,2018-03-04 13:08:10.000,2018-03-04 13:25:29.000,PR000,24.0
898,Off,2018-03-04 13:25:29.000,2018-03-04 13:26:27.000,Off,0.0
899,REF007,2018-03-04 13:25:29.000,2018-03-04 13:26:27.000,FT001,0.0
900,Off,2018-03-04 13:26:27.000,2018-03-04 13:33:36.000,Off,0.0
901,REF007,2018-03-04 13:26:27.000,2018-03-04 13:33:36.000,PR000,6.0
902,Off,2018-03-04 13:33:36.000,2018-03-04 13:39:13.000,Off,0.0
903,REF007,2018-03-04 13:33:36.000,2018-03-04 13:39:13.000,PN020,0.0
904,Off,2018-03-04 13:39:13.000,2018-03-04 13:42:30.000,Off,0.0
905,REF007,2018-03-04 13:39:13.000,2018-03-04 13:42:30.000,PR000,3.0
906,Off,2018-03-04 13:42:30.000,2018-03-04 13:49:50.000,Off,0.0
907,REF007,2018-03-04 13:42:30.000,2018-03-04 13:49:50.000,PN020,0.0
908,Off,2018-03-04 13:49:50.000,2018-03-04 13:56:01.000,Off,0.0
909,REF007,2018-03-04 13:49:50.000,2018-03-04 13:56:01.000,PR000,6.0
910,Off,2018-03-04 13:56:01.000,2018-03-04 13:58:43.000,Off,0.0
911,REF007,2018-03-04 13:56:01.000,2018-03-04 13:58:43.000,PN020,0.0
912,Off,2018-03-04 13:58:43.000,2018-03-04 13:59:53.000,Off,0.0
913,REF007,2018-03-04 13:58:43.000,2018-03-04 13:59:53.000,PR000,1.0
914,Off,2018-03-04 13:59:53.000,2018-03-04 14:11:03.000,Off,0.0
915,REF007,2018-03-04 13:59:53.000,2018-03-04 14:11:03.000,PN020,0.0
916,Off,2018-03-04 14:11:03.000,2018-03-04 14:14:56.000,Off,0.0
917,REF007,2018-03-04 14:11:03.000,2018-03-04 14:14:56.000,PR000,7.0
918,Off,2018-03-04 14:14:56.000,2018-03-04 14:16:51.000,Off,0.0
919,REF007,2018-03-04 14:14:56.000,2018-03-04 14:16:51.000,PN020,0.0
920,Off,2018-03-04 14:16:51.000,2018-03-04 14:19:10.000,Off,0.0
921,REF007,2018-03-04 14:16:51.000,2018-03-04 14:19:10.000,PR000,4.0
922,Off,2018-03-04 14:19:10.000,2018-03-04 14:26:19.000,Off,0.0
923,REF007,2018-03-04 14:19:10.000,2018-03-04 14:26:19.000,PN020,0.0
924,Off,2018-03-04 14:26:19.000,2018-03-04 15:03:47.000,Off,0.0
925,REF007,2018-03-04 14:26:19.000,2018-03-04 15:03:47.000,PR000,98.0
926,Off,2018-03-04 15:03:47.000,2018-03-04 15:37:16.000,Off,0.0
927,REF007,2018-03-04 15:03:47.000,2018-03-04 15:37:16.000,PN020,0.0
928,Off,2018-03-04 15:37:16.000,2018-03-04 15:42:28.000,Off,0.0
929,REF007,2018-03-04 15:37:16.000,2018-03-04 15:42:28.000,PR000,11.0
930,Off,2018-03-04 15:42:28.000,2018-03-04 15:45:22.000,Off,0.0
931,REF007,2018-03-04 15:42:28.000,2018-03-04 15:45:22.000,PN020,0.0
932,Off,2018-03-04 15:45:22.000,2018-03-04 15:52:06.000,Off,0.0
933,REF007,2018-03-04 15:45:22.000,2018-03-04 15:52:06.000,PR000,15.0
934,Off,2018-03-04 15:52:06.000,2018-03-04 15:53:12.000,Off,0.0
935,REF007,2018-03-04 15:52:06.000,2018-03-04 15:53:12.000,FT001,0.0
936,Off,2018-03-04 15:53:12.000,2018-03-04 16:53:45.000,Off,0.0
937,REF007,2018-03-04 15:53:12.000,2018-03-04 16:53:45.000,PR000,153.0
938,Off,2018-03-04 16:53:45.000,2018-03-04 16:54:53.000,Off,0.0
939,REF007,2018-03-04 16:53:45.000,2018-03-04 16:54:53.000,PR000,4.0
940,Off,2018-03-04 16:54:53.000,2018-03-04 16:59:29.000,Off,0.0
941,REF007,2018-03-04 16:54:53.000,2018-03-04 16:59:29.000,PR000,7.0
942,Off,2018-03-04 16:59:29.000,2018-03-04 17:01:37.000,Off,0.0
943,REF007,2018-03-04 16:59:29.000,2018-03-04 17:01:37.000,FT001,0.0
944,Off,2018-03-04 17:01:37.000,2018-03-04 17:02:54.000,Off,0.0
945,REF007,2018-03-04 17:01:37.000,2018-03-04 17:02:54.000,PR000,4.0
946,Off,2018-03-04 17:02:54.000,2018-03-04 17:03:09.000,Off,0.0
947,REF007,2018-03-04 17:02:54.000,2018-03-04 17:03:09.000,PR000,0.0
948,Off,2018-03-04 17:03:09.000,2018-03-04 17:03:13.000,Off,0.0
949,REF007,2018-03-04 17:03:09.000,2018-03-04 17:03:13.000,PR000,1.0
950,Off,2018-03-04 17:03:13.000,2018-03-04 17:03:17.000,Off,0.0
951,REF007,2018-03-04 17:03:13.000,2018-03-04 17:03:17.000,PR000,0.0
952,Off,2018-03-04 17:03:17.000,2018-03-04 17:27:46.000,Off,0.0
953,REF007,2018-03-04 17:03:17.000,2018-03-04 17:27:46.000,PR000,64.0
954,Off,2018-03-04 17:27:46.000,2018-03-04 17:31:48.000,Off,0.0
955,REF007,2018-03-04 17:27:46.000,2018-03-04 17:31:48.000,PN020,0.0
956,Off,2018-03-04 17:31:48.000,2018-03-04 17:38:23.000,Off,0.0
957,REF007,2018-03-04 17:31:48.000,2018-03-04 17:38:23.000,PR000,17.0
958,Off,2018-03-04 17:38:23.000,2018-03-04 17:42:46.000,Off,0.0
959,REF007,2018-03-04 17:38:23.000,2018-03-04 17:42:46.000,PR000,5.0
960,Off,2018-03-04 17:42:46.000,2018-03-04 17:46:09.000,Off,0.0
961,REF007,2018-03-04 17:42:46.000,2018-03-04 17:46:09.000,PN021,0.0
962,Off,2018-03-04 17:46:09.000,2018-03-04 18:14:40.000,Off,0.0
963,REF007,2018-03-04 17:46:09.000,2018-03-04 18:14:40.000,PR000,75.0
964,Off,2018-03-04 18:14:40.000,2018-03-04 18:31:17.000,Off,0.0
965,REF007,2018-03-04 18:14:40.000,2018-03-04 18:31:17.000,PN021,0.0
966,Off,2018-03-04 18:31:17.000,2018-03-04 18:34:17.000,Off,0.0
967,REF007,2018-03-04 18:31:17.000,2018-03-04 18:34:17.000,PR000,5.0
968,Off,2018-03-04 18:34:17.000,2018-03-04 18:36:18.000,Off,0.0
969,REF007,2018-03-04 18:34:17.000,2018-03-04 18:36:18.000,FT001,0.0
