,V1,V2,V3,Hd1,Hd2,Hd3,I1,I2,I3,Q1,Q2,Q3,P1,P2,P3
2018-09-23 00:00:00+00:00,236.321,236.5683,235.9424,3.456654794,3.547945588,3.375517115,73.14845,62.12431,52.02768,-9.361851,-7.622701,-5.864726,13.54939,11.61243,10.2237
2018-09-23 00:15:00+00:00,235.9751,236.2105,235.5294,3.528281619,3.553606832,3.243921546,70.25679,61.52542,57.84465,-9.605965,-7.561399,-5.512046,12.41684,11.46313,11.97249
2018-09-23 00:30:00+00:00,235.9569,236.1615,235.5749,3.554205695,3.532687818,3.274497458,68.20568,59.88362,54.40639,-9.405558,-7.493782,-5.828963,11.93134,11.10007,10.91535
2018-09-23 00:45:00+00:00,236.3585,236.627,235.9852,3.528513206,3.539999153,3.259899911,68.67923,60.36214,54.44296,-9.537024,-7.773675,-5.924348,12.04365,11.06243,10.92469
2018-09-23 01:00:00+00:00,236.6867,236.8832,236.2314,3.50869152,3.548823106,3.203664314,70.15348,58.51477,59.54332,-9.643146,-7.83328,-5.489624,12.43897,10.49886,12.49748
2018-09-23 01:15:00+00:00,235.6875,235.9236,235.341,3.518407512,3.567934801,3.238913719,68.7078,58.23417,56.69675,-9.26238,-7.579789,-5.755002,12.22049,10.51122,11.56074
2018-09-23 01:30:00+00:00,234.5778,234.7955,234.2407,3.516924082,3.601915894,3.307679062,68.61862,58.0652,53.41132,-9.534544,-7.262438,-5.677417,11.90531,10.55612,10.64799
2018-09-23 01:45:00+00:00,235.1036,235.3398,234.7841,3.495300773,3.574032978,3.293725008,69.38931,57.67706,51.9126,-9.215789,-7.109129,-5.723861,12.45189,10.63466,10.28039
2018-09-23 02:00:00+00:00,235.1747,235.3781,234.8236,3.52204505,3.574320653,3.30449006,67.9061,57.09156,49.80188,-9.468674,-7.066992,-5.66884,11.79509,10.50902,9.752501
2018-09-23 02:15:00+00:00,235.2884,235.5194,234.9923,3.530633734,3.592631184,3.360205581,67.89159,56.94846,49.75531,-9.279441,-7.368478,-5.525218,11.92725,10.24474,9.789259
2018-09-23 02:30:00+00:00,235.2787,235.5194,234.9796,3.496717236,3.589613385,3.377450988,69.68914,56.29691,49.36519,-9.380854,-7.477598,-5.49787,12.41675,9.979798,9.684421
2018-09-23 02:45:00+00:00,235.3281,235.6019,235.0458,3.528730068,3.620185377,3.400976024,67.95067,54.72528,49.43963,-9.623836,-7.38687,-5.932248,11.68152,9.567233,9.418086
2018-09-23 03:00:00+00:00,234.9235,235.199,234.6273,3.546731041,3.609742086,3.386895935,67.71264,56.22977,48.77333,-9.222271,-7.330845,-5.634331,11.87119,10.02573,9.421488
2018-09-23 03:15:00+00:00,234.8465,235.0831,234.5247,3.549677155,3.631128247,3.275195287,67.61777,54.94823,52.44346,-9.179786,-7.089551,-5.314733,11.85997,9.796321,10.61257
2018-09-23 03:30:00+00:00,234.9667,235.1828,234.6595,3.530672977,3.629683702,3.363543627,67.71091,55.68946,49.69011,-9.456468,-7.294127,-5.57829,11.71382,9.866199,9.71611
2018-09-23 03:45:00+00:00,235.1379,235.423,234.8583,3.505914991,3.614786366,3.38392914,69.03423,55.98563,49.72992,-9.642102,-7.443701,-5.415822,12.00147,9.869425,9.808816
2018-09-23 04:00:00+00:00,235.0231,235.3227,234.8048,3.508898057,3.603078617,3.368372147,68.67663,55.14318,49.27131,-9.373341,-7.153125,-5.822842,12.09006,9.876097,9.467793
2018-09-23 04:15:00+00:00,234.8069,235.1863,234.5424,3.534302433,3.64436994,3.342861805,67.88367,55.4108,51.14404,-8.970347,-7.609088,-5.620044,12.11727,9.521025,10.08167
2018-09-23 04:30:00+00:00,234.8081,235.0869,234.5077,3.549859599,3.643177865,3.336668816,67.46869,56.82995,51.87537,-9.495721,-7.387711,-5.628319,11.56656,10.07484,10.26815
2018-09-23 04:45:00+00:00,234.341,234.622,234.122,3.530115818,3.560862259,3.354421937,69.29556,58.30464,50.9674,-9.35375,-6.905951,-6.034625,12.18352,10.90877,9.75104
2018-09-23 05:00:00+00:00,233.9419,234.1986,233.6714,3.546609707,3.535811313,3.319891515,69.24438,59.25917,53.72425,-9.722079,-7.14262,-5.685503,11.82535,11.02114,10.67193
2018-09-23 05:15:00+00:00,233.5092,233.9009,233.3307,3.562994751,3.590044269,3.399519308,68.31422,58.49189,53.41488,-9.31004,-7.16819,-5.694217,11.8183,10.69746,10.49342
2018-09-23 05:30:00+00:00,233.5632,233.9402,233.4149,3.541186834,3.583445602,3.451998855,70.39651,60.33547,53.6814,-9.050568,-7.265162,-5.369893,12.63771,11.12801,10.67077
2018-09-23 05:45:00+00:00,233.5549,234.0879,233.468,3.502653485,3.536977785,3.505720147,72.63152,62.02145,52.77588,-9.056108,-7.378255,-5.623312,13.3014,11.58201,10.23373
2018-09-23 06:00:00+00:00,233.4339,233.9483,233.4853,3.517871655,3.448334752,3.495335663,72.6712,67.68634,51.43694,-9.128754,-6.997615,-5.837343,13.24404,13.39154,9.8075
2018-09-23 06:15:00+00:00,233.3556,233.8206,233.338,3.451901586,3.428929922,3.326600264,79.30032,69.62895,59.95441,-9.236451,-7.173112,-6.15051,15.03725,13.80644,11.97279
2018-09-23 06:30:00+00:00,233.4016,234.0268,233.4479,3.438195434,3.564212088,3.266373344,83.12518,64.49694,66.70142,-9.068427,-7.553382,-6.188852,16.10836,12.06963,13.72581
2018-09-23 06:45:00+00:00,232.6262,233.2757,232.8128,3.218129947,3.161090768,3.186460892,102.1803,98.91099,76.51161,-9.558583,-7.620654,-7.295415,20.94412,21.09739,15.675
2018-09-23 07:00:00+00:00,234.165,234.7849,234.4984,3.229799148,3.082798107,3.312538466,101.6851,101.8138,67.55048,-9.488977,-8.000472,-7.840278,21.01373,21.92258,13.11004
2018-09-23 07:15:00+00:00,234.1077,234.7138,234.4025,3.29444627,3.116731465,3.316500052,96.56101,99.10371,69.62849,-9.531578,-8.075178,-7.425469,19.60051,21.18716,13.82005
2018-09-23 07:30:00+00:00,235.7566,236.3544,235.9599,3.241675134,3.195130523,3.104727476,102.7477,96.068,82.02185,-9.503271,-7.343196,-7.090575,21.43934,20.78688,17.49571
2018-09-23 07:45:00+00:00,235.5617,236.2946,235.6833,3.258810898,3.319390981,2.969120809,101.7748,82.57444,97.10062,-9.476273,-7.101447,-7.008008,21.15721,17.41623,21.30303
2018-09-23 08:00:00+00:00,235.2387,236.1142,235.5595,3.169307358,3.239384477,3.050999038,110.7378,87.04057,90.61012,-9.227578,-6.504152,-6.728454,23.5568,18.7839,19.74043
2018-09-23 08:15:00+00:00,234.6778,235.5361,235.2251,3.08237179,3.089742973,3.159502395,117.9545,103.0308,84.17863,-8.176523,-6.119955,-6.589581,25.74189,22.89358,18.10109
2018-09-23 08:30:00+00:00,234.4473,235.2889,234.9364,3.171205014,2.954291859,3.095300194,113.9494,114.637,88.50832,-7.712055,-6.316503,-6.6398,24.75213,25.70114,19.17785
2018-09-23 08:45:00+00:00,234.419,235.3789,234.9673,3.117430302,3.267349749,3.272568997,115.925,90.68031,74.83083,-8.021734,-6.026513,-6.805123,25.23976,19.74633,15.56082
2018-09-23 09:00:00+00:00,234.8083,235.8367,235.5558,3.037910148,3.240813035,3.235907165,127.7331,92.00836,76.5944,-7.935737,-5.722952,-7.471096,28.23044,20.20039,15.8042
2018-09-23 09:15:00+00:00,234.7917,235.8488,235.6873,2.835960156,3.126031323,3.211155701,153.7191,99.62746,82.40841,-7.832716,-5.923581,-6.993726,34.66198,22.10824,17.48245
2018-09-23 09:30:00+00:00,234.5681,235.7818,235.2986,2.819512861,3.319505287,3.040271989,157.8631,85.9807,94.22141,-7.637141,-6.256722,-6.813583,35.66027,18.49962,20.59278
2018-09-23 09:45:00+00:00,233.6406,235.0303,234.4164,2.748461231,3.161175523,2.926703151,167.4078,98.99986,100.827,-7.522622,-6.649762,-6.837465,37.85721,21.62892,22.16335
2018-09-23 10:00:00+00:00,233.2142,234.3387,233.9211,3.080849775,3.120804677,3.064448307,129.0906,108.4745,88.99026,-7.600679,-6.832903,-6.915483,28.39522,23.83161,19.12473
2018-09-23 10:15:00+00:00,233.376,234.6233,234.3476,3.049381092,3.237731337,3.279716517,137.25,99.43857,77.48624,-7.702326,-6.105761,-6.766048,30.37298,21.77762,16.17162
2018-09-23 10:30:00+00:00,232.7258,234.1139,233.7557,3.034348958,3.315174607,3.337915315,139.9935,93.07686,73.9197,-7.928113,-5.690451,-6.913927,30.86368,20.21384,15.107
2018-09-23 10:45:00+00:00,233.0795,234.3495,233.9813,3.137196679,3.304436083,3.298072144,127.2869,97.51048,75.45274,-7.664754,-5.165912,-6.283586,27.85461,21.4469,15.80015
2018-09-23 11:00:00+00:00,233.1616,234.4091,234.1863,3.074729666,3.31260949,3.478948543,132.818,98.19676,64.61501,-6.952258,-5.896253,-7.047719,29.41705,21.4094,12.53442
2018-09-23 11:15:00+00:00,233.1747,234.2,234.0017,3.144757699,3.065774994,3.292719048,122.3012,120.4568,74.14118,-7.590122,-6.269385,-7.136773,26.71136,26.86213,15.14924
2018-09-23 11:30:00+00:00,233.491,234.7126,234.2694,3.102212113,3.11791141,3.212250727,129.0482,115.9229,79.91402,-7.786798,-6.31905,-7.061242,28.34559,25.76029,16.723
2018-09-23 11:45:00+00:00,233.8852,234.9108,234.4536,3.183002814,3.115531498,3.064656476,128.9717,114.4218,98.63985,-8.537426,-6.448933,-6.922571,28.01142,25.41522,21.5101
2018-09-23 12:00:00+00:00,234.1206,235.2697,234.6908,3.172125878,3.315440853,2.942399005,128.6666,97.91518,106.5871,-8.228711,-6.561516,-7.620921,28.10865,21.22024,23.3433
2018-09-23 12:15:00+00:00,234.3827,235.1698,234.8305,3.153621101,3.121985117,3.048892873,131.4264,119.3833,100.1558,-8.604752,-5.795182,-7.273452,28.72485,26.75302,21.80835
2018-09-23 12:30:00+00:00,234.4663,235.2712,234.9807,3.223580739,3.183962175,3.081543389,128.7077,112.8353,92.39001,-8.950087,-5.932176,-7.162521,27.85376,25.11795,19.95225
2018-09-23 12:45:00+00:00,234.8356,235.3922,235.3816,3.197517348,2.924241642,3.103885985,123.8643,145.3558,89.10453,-8.794283,-6.131232,-7.342389,26.84549,33.06051,19.10518
2018-09-23 13:00:00+00:00,234.6656,235.4722,235.4917,3.093693028,3.008003177,3.359762005,132.7959,127.8966,72.54394,-8.522845,-5.979386,-6.991665,29.19705,28.8963,14.81724
2018-09-23 13:15:00+00:00,235.1008,236.1744,236.1316,3.015491272,3.045648946,3.488386798,146.6311,120.9186,65.2875,-8.295824,-5.886026,-7.182974,32.7156,27.29468,12.78636
2018-09-23 13:30:00+00:00,234.1156,235.2403,234.993,2.90912536,3.093445019,3.4213359,157.162,122.028,67.60764,-8.147905,-6.150194,-6.68961,35.23344,27.34557,13.64326
2018-09-23 13:45:00+00:00,235.2688,236.2729,236.0148,3.13392603,3.217590599,3.996168179,128.1617,102.7928,43.7609,-8.434441,-6.567606,-6.227947,28.11508,22.6332,5.561093
2018-09-23 14:00:00+00:00,235.8941,236.8939,236.7078,3.287076383,3.329002246,4.150933601,111.3055,93.98431,36.87153,-8.382514,-6.361134,-6.177038,23.92794,20.48165,3.11101
2018-09-23 14:15:00+00:00,235.3843,236.2348,236.1062,3.356805132,3.188949259,3.82859096,104.7857,107.9205,49.05353,-7.662115,-5.867131,-5.982796,22.43177,24.07614,8.660355
2018-09-23 14:30:00+00:00,235.3433,236.1741,236.1325,3.283641695,3.130630669,3.870017811,111.9652,112.0111,48.65818,-8.173902,-5.849828,-6.647373,24.11986,25.11287,7.97998
2018-09-23 14:45:00+00:00,235.4732,236.3184,235.9938,3.306009761,3.149248323,3.445394793,110.8014,113.2159,80.48824,-8.079611,-6.043555,-7.164073,23.83418,25.33162,16.62946
2018-09-23 15:00:00+00:00,234.5195,235.6057,235.1978,3.099805311,3.070966361,3.038170881,134.0032,119.9838,103.2505,-8.020372,-6.97356,-7.505003,29.57595,26.73405,22.54476
2018-09-23 15:15:00+00:00,233.8689,234.8947,234.7138,3.127435747,2.912340882,3.165061883,134.0051,143.9795,89.45631,-8.060896,-6.450644,-7.639934,29.45848,32.61794,18.93443
2018-09-23 15:30:00+00:00,233.5343,234.5851,234.2253,3.087929887,3.003934047,3.152537712,147.9745,129.9932,93.40469,-8.953778,-6.300889,-7.267117,32.53271,29.20905,19.9918
2018-09-23 15:45:00+00:00,232.8551,233.9548,233.3326,2.953626643,3.114719917,2.771481234,164.7624,116.8665,134.2617,-9.473652,-6.532455,-7.033401,36.44313,25.86585,30.11903
2018-09-23 16:00:00+00:00,234.9933,235.795,235.3909,3.09805824,3.000338648,2.799365138,138.7517,129.2146,126.4111,-9.673913,-5.814145,-6.977882,30.30826,29.29963,28.49921
2018-09-23 16:15:00+00:00,234.0707,234.9963,234.7592,2.96282471,2.804107375,3.098323609,155.2683,147.4861,98.68597,-8.974904,-6.226181,-7.232007,34.48633,33.60231,21.41344
2018-09-23 16:30:00+00:00,233.3254,234.4651,233.9958,2.892665791,3.073866238,3.148593265,161.6285,118.337,94.95247,-8.79646,-6.695819,-7.597338,36.02506,26.27959,20.25441
2018-09-23 16:45:00+00:00,235.46,236.3823,236.0001,2.916682573,2.93879413,3.071595027,159.0373,134.8029,100.4221,-8.517219,-6.748635,-7.234106,35.80443,30.57055,21.97828
2018-09-23 17:00:00+00:00,234.8498,236.0443,235.5025,2.91924532,2.999274492,3.025583266,165.2659,127.585,105.1796,-8.866095,-7.132437,-7.544034,37.10246,28.64562,23.04706
2018-09-23 17:15:00+00:00,234.8849,236.0336,235.4065,2.918489393,3.057495071,3.034018416,166.5215,129.758,108.5997,-9.259546,-7.555089,-7.152236,37.31485,28.99424,23.98642
2018-09-23 17:30:00+00:00,234.6398,235.6643,235.0903,2.962485163,2.961021256,2.93425679,161.6748,140.6237,116.1094,-9.466936,-7.232724,-7.320002,36.0072,31.7118,25.79724
2018-09-23 17:45:00+00:00,233.7709,234.9647,234.1517,2.881914989,2.981128151,2.748823554,167.4077,131.6763,138.0701,-9.162419,-7.600544,-7.661119,37.41113,29.3623,30.96628
2018-09-23 18:00:00+00:00,234.624,235.5878,234.9352,2.920118784,2.827475147,2.82805122,163.271,146.4196,131.1092,-9.587461,-7.752852,-7.166793,36.40504,33.09214,29.45017
2018-09-23 18:15:00+00:00,235.2176,236.1466,235.3323,2.95445653,2.944251067,2.829822897,156.0852,130.6721,126.0574,-9.792277,-7.506048,-6.228543,34.68908,29.36392,28.5642
2018-09-23 18:30:00+00:00,235.388,236.1511,235.4657,3.1092779,2.923035766,3.064470246,141.0025,130.411,100.4811,-10.15581,-7.1945,-5.822401,30.74533,29.40088,22.38651
2018-09-23 18:45:00+00:00,234.5073,235.2143,234.3637,3.074372922,3.016948607,2.879505152,142.5949,117.3242,115.0145,-10.0527,-7.117607,-5.70208,31.09009,26.08103,25.91505
2018-09-23 19:00:00+00:00,234.1188,234.9221,234.1304,3.113126789,3.120790999,3.113074323,137.4936,109.946,95.60854,-9.753908,-7.11783,-5.363387,29.84936,24.14607,21.17469
2018-09-23 19:15:00+00:00,235.0552,235.8787,235.2204,3.133733101,2.989074661,3.141197919,134.6933,126.154,89.55392,-9.839705,-7.105525,-5.669989,29.23047,28.2959,19.72671
2018-09-23 19:30:00+00:00,235.63,236.3483,235.7843,3.271688744,3.115731962,3.324475072,120.1392,111.742,74.67164,-9.705761,-7.365094,-5.789528,25.60445,24.68619,15.96779
2018-09-23 19:45:00+00:00,235.6184,236.3089,235.6035,3.319396045,3.111503509,3.1595181,113.7572,111.7214,82.26284,-9.606271,-7.488241,-5.643422,23.98514,24.64109,18.00882
2018-09-23 20:00:00+00:00,236.0049,236.6678,236.0997,3.274569722,3.137850568,3.249180368,120.2554,114.9791,79.87341,-10.31832,-7.639522,-5.937722,25.4522,25.40014,17.28792
2018-09-23 20:15:00+00:00,235.3406,235.9197,235.3173,3.433057095,3.164682751,3.211559123,106.6412,106.9857,77.78318,-10.01559,-7.506973,-5.831467,21.79888,23.40052,16.79456
2018-09-23 20:30:00+00:00,234.4517,235.0888,234.4475,3.447132999,3.187209291,3.345984838,104.0012,104.5348,70.9711,-9.863768,-7.701162,-5.722955,21.10969,22.62641,14.97615
2018-09-23 20:45:00+00:00,234.442,235.0933,234.3076,3.452162005,3.366190737,3.130594405,98.96638,89.72273,81.26171,-9.652898,-7.559095,-5.413071,19.94189,18.8095,17.76924
2018-09-23 21:00:00+00:00,234.8743,235.5889,234.8549,3.274507674,3.485404943,3.053721426,107.201,76.68243,85.9511,-9.343457,-7.477842,-5.538389,22.47789,15.48757,18.96303
2018-09-23 21:15:00+00:00,235.5596,236.0854,235.3811,3.374282059,3.399645511,3.037911587,95.39258,84.64422,85.51956,-9.797004,-7.78278,-5.494338,19.23366,17.5244,18.9291
2018-09-23 21:30:00+00:00,236.4803,236.8338,236.2068,3.398180502,3.474420272,3.139221175,92.01339,77.50945,76.13567,-9.842906,-7.438782,-5.556271,18.39101,15.84332,16.60932
2018-09-23 21:45:00+00:00,236.5851,236.8878,236.3325,3.524609875,3.510906429,3.286690723,81.75352,74.13596,64.34531,-9.493101,-7.302088,-5.444968,15.689,15.01354,13.64187
2018-09-23 22:00:00+00:00,234.8847,235.2411,234.6259,3.542268033,3.574208508,3.393044235,78.94975,68.42284,60.14489,-9.367985,-7.596101,-5.40906,14.85468,13.1617,12.40558
2018-09-23 22:15:00+00:00,235.6632,235.9086,235.4543,3.473478663,3.582855941,3.481870967,82.98844,66.94186,55.65704,-9.611696,-7.454616,-5.713771,15.9605,12.90001,11.10124
2018-09-23 22:30:00+00:00,235.4432,235.7643,235.1475,3.537129972,3.614863093,3.448183062,78.13747,63.78387,56.09053,-9.319349,-7.416821,-5.801044,14.69797,12.02269,11.19012
2018-09-23 22:45:00+00:00,235.6355,235.9446,235.3684,3.566564634,3.64747109,3.4674903,74.96145,64.96108,54.24228,-9.040411,-7.496217,-5.599119,14.02342,12.23917,10.81904
2018-09-23 23:00:00+00:00,236.5294,236.8032,236.2699,3.469229169,3.692289633,3.467583882,79.52172,60.87466,53.43747,-9.14538,-7.086872,-5.713945,15.41504,11.39482,10.60022
2018-09-23 23:15:00+00:00,236.4164,236.6095,236.0558,3.568928852,3.586693616,3.4830053,72.77852,62.474,52.42457,-9.603291,-7.02927,-5.680414,13.10043,12.02312,10.32749
2018-09-23 23:30:00+00:00,236.6851,236.8401,236.2533,3.558926224,3.675875265,3.448850392,72.85133,59.45061,52.67257,-9.732417,-7.298416,-5.52598,13.07158,10.90608,10.52209
2018-09-23 23:45:00+00:00,236.7577,236.94,236.3957,3.585960123,3.766511798,3.468269254,71.92603,56.20613,51.70598,-9.363868,-7.202272,-5.429285,13.02024,9.925732,10.31179
2018-09-24 00:00:00+00:00,237.2648,237.4398,236.8914,3.579616333,3.752176736,3.45512512,72.12936,56.58279,52.13326,-9.450318,-7.45065,-5.615024,13.07579,9.911497,10.37088
2018-09-24 00:15:00+00:00,235.6508,235.8348,235.2764,3.591113912,3.731503504,3.489464636,71.52189,55.82442,50.43144,-9.46703,-7.412084,-5.834883,12.73098,9.675393,9.663655
2018-09-24 00:30:00+00:00,234.9737,235.1313,234.5698,3.560072313,3.711964189,3.455544143,72.0882,56.05926,51.91737,-9.773241,-7.252439,-5.64335,12.66751,9.855665,10.15887
2018-09-24 00:45:00+00:00,234.9644,235.1093,234.6277,3.601484367,3.662860375,3.521765277,69.9579,60.07026,48.84181,-9.337607,-7.142191,-5.594213,12.32504,11.10774,9.33237
2018-09-24 01:00:00+00:00,235.2376,235.3906,234.873,3.592583839,3.730511441,3.449870396,68.80949,55.76303,52.04261,-9.436468,-7.313361,-5.588098,11.95813,9.705746,10.24874
2018-09-24 01:15:00+00:00,235.0414,235.2617,234.6734,3.572924684,3.709524374,3.458985986,70.8105,57.33844,51.50944,-9.403712,-7.307267,-5.397652,12.5749,10.1742,10.20066
2018-09-24 01:30:00+00:00,235.2737,235.4612,234.9015,3.613780029,3.726757199,3.495460043,69.65222,55.32677,49.05087,-9.842207,-7.45292,-5.420352,11.83023,9.499549,9.532343
2018-09-24 01:45:00+00:00,235.8333,236.0239,235.4512,3.576497121,3.682037602,3.474004437,69.90003,56.41722,51.34529,-9.397949,-7.427257,-5.595812,12.37779,9.938426,10.06926
2018-09-24 02:00:00+00:00,235.4317,235.614,235.0343,3.573431565,3.681421462,3.493496366,69.10906,55.48893,50.55104,-9.214936,-7.46393,-5.495846,12.26323,9.630138,9.877195
2018-09-24 02:15:00+00:00,235.2765,235.3643,234.8571,3.58478092,3.661773125,3.469982809,69.42405,57.15144,50.50705,-9.811592,-7.429289,-5.691713,11.84466,10.12416,9.753876
2018-09-24 02:30:00+00:00,235.0434,235.2247,234.647,3.549557902,3.64819469,3.371773377,68.51862,57.52098,53.02155,-9.496486,-7.309553,-5.72621,11.89184,10.33142,10.4708
2018-09-24 02:45:00+00:00,235.1202,235.3047,234.6844,3.479355854,3.610061059,3.362794681,68.74982,57.49838,51.14176,-9.516765,-7.515604,-5.640826,12.0737,10.24877,10.06072
2018-09-24 03:00:00+00:00,234.5744,234.7025,234.1115,3.449213913,3.532615626,3.379882151,71.20072,59.32362,49.69347,-9.588892,-7.320997,-5.669618,12.71713,10.94372,9.620743
2018-09-24 03:15:00+00:00,233.9317,234.0675,233.4916,3.501234252,3.56848849,3.364051262,69.31021,56.10752,51.80736,-9.582625,-6.871425,-5.674739,12.03984,10.2988,10.13594
2018-09-24 03:30:00+00:00,234.4805,234.5872,234.0799,3.519878976,3.560045867,3.385855968,70.25266,58.97247,51.88205,-9.709319,-6.967902,-5.592971,12.21947,11.05108,10.21785
2018-09-24 03:45:00+00:00,235.2681,235.3871,234.9294,3.544070711,3.583299192,3.491303437,70.3974,60.14656,48.52837,-9.472693,-7.017784,-5.633352,12.46217,11.35465,9.269947
2018-09-24 04:00:00+00:00,234.2205,234.3789,233.7983,3.488616203,3.645396631,3.341867671,71.70634,57.84321,53.17518,-9.574466,-6.926581,-5.405184,12.77102,10.61758,10.67388
2018-09-24 04:15:00+00:00,234.9457,235.0658,234.5533,3.511941778,3.622032136,3.406135834,72.69426,59.50929,52.8931,-9.631385,-6.871904,-5.568807,13.03167,11.18954,10.4991
2018-09-24 04:30:00+00:00,236.8737,237.0346,236.4616,3.555460341,3.591638937,3.420846402,72.61575,59.48971,55.6381,-9.901,-7.347294,-5.926787,12.89631,11.06656,11.11529
2018-09-24 04:45:00+00:00,235.3601,235.647,235.1049,3.518382313,3.509048294,3.41137013,79.1774,67.06889,60.92826,-9.605582,-6.933494,-5.596884,14.83653,13.30999,12.53777
2018-09-24 05:00:00+00:00,235.6741,235.9662,235.4476,3.442102893,3.469461143,3.150240604,82.01444,68.66828,75.70232,-9.569062,-6.815992,-5.576021,15.78126,13.87629,16.45332
2018-09-24 05:15:00+00:00,236.6155,236.9324,236.4106,3.485259386,3.320694957,3.110334255,81.92267,84.22499,83.57679,-9.667398,-7.07914,-5.767679,15.70128,17.90531,18.39817
2018-09-24 05:30:00+00:00,235.7038,236.149,235.5456,3.442211998,3.356515865,3.210329408,88.78346,83.36649,77.72305,-8.116424,-6.078601,-4.629637,18.25798,17.93642,17.15583
2018-09-24 05:45:00+00:00,234.9329,235.381,234.8276,3.449263792,3.273805958,3.004467014,88.78185,93.51508,91.58306,-7.983482,-6.315464,-5.137399,18.21838,20.34025,20.42501
2018-09-24 06:00:00+00:00,233.7123,234.2085,233.7433,3.417670616,3.318902139,3.227462851,93.93543,88.53143,78.70821,-8.4046,-6.126219,-6.165505,19.27235,19.03724,16.72638
2018-09-24 06:15:00+00:00,234.6972,235.2695,234.9772,3.310933448,3.473702522,3.504190698,100.6857,79.77203,61.32238,-8.935081,-6.429769,-6.785481,20.97286,16.68775,11.86393
2018-09-24 06:30:00+00:00,234.9365,235.6267,235.139,3.384910467,3.684891262,3.573104339,92.83778,66.45451,56.68208,-8.592402,-6.511036,-6.95748,19.09318,13.01027,10.45048
2018-09-24 06:45:00+00:00,234.4455,235.0823,234.7378,3.639886932,3.615174785,3.65656466,74.61658,71.22925,54.4002,-8.249332,-6.301475,-6.389351,14.13183,14.38768,9.966415
2018-09-24 07:00:00+00:00,234.5083,235.2,234.897,3.631771657,3.764425374,4.064178782,74.55385,62.28775,39.18587,-8.40228,-5.586653,-6.729849,14.06524,12.07864,3.616368
2018-09-24 07:15:00+00:00,236.9451,237.6445,237.2341,3.45044268,3.912040805,3.890281155,85.80672,58.4813,43.94942,-8.85677,-7.121109,-7.039717,17.27245,9.316831,4.063712
2018-09-24 07:30:00+00:00,236.3719,237.0345,236.6709,3.297562413,3.550651909,3.700759358,101.0494,70.97482,51.39307,-8.158385,-6.098741,-6.488136,21.54653,14.64553,9.14718
2018-09-24 07:45:00+00:00,237.175,237.7925,237.4605,3.417266578,3.843608181,3.984726291,95.37077,56.31219,41.02869,-8.836545,-5.785806,-6.796767,19.71041,10.56227,0.9483978
2018-09-24 08:00:00+00:00,234.8762,235.5346,235.2694,3.492220506,3.946338052,4.030316666,85.27696,52.15396,38.3904,-8.74539,-5.451987,-6.711473,16.92512,9.440219,-1.043557
2018-09-24 08:15:00+00:00,235.8483,236.5831,236.2643,3.520449264,4.316837635,3.894879695,82.86902,41.408,43.0659,-8.799673,-5.983091,-6.86371,16.32114,2.386981,-1.652407
2018-09-24 08:30:00+00:00,235.5278,236.3591,236.1439,3.590170104,4.22514546,3.744006403,76.18889,41.40979,51.08944,-8.43716,-5.673491,-6.686944,14.6134,0.7123425,-6.254611
2018-09-24 08:45:00+00:00,235.4288,236.1531,235.9204,3.676469772,4.00353343,3.870026572,75.31413,54.58472,48.15444,-7.919991,-5.849833,-5.986883,14.50854,9.231727,-1.487126
2018-09-24 09:00:00+00:00,234.3178,234.9582,234.6404,3.633502042,3.674182227,4.224196402,77.55887,69.14106,35.6067,-7.70645,-5.925694,-5.934843,15.19511,13.95186,2.898722
2018-09-24 09:15:00+00:00,237.4094,238.0145,237.6481,3.81882643,4.118207725,4.185446658,63.43769,49.27467,36.3125,-8.250577,-5.968046,-6.027662,11.00256,7.861692,-0.6607895
2018-09-24 09:30:00+00:00,235.4551,235.996,235.8697,3.668615776,3.860333001,3.928921223,72.94665,62.99591,49.9327,-7.944524,-5.459404,-6.358768,13.86648,10.39641,-1.056914
2018-09-24 09:45:00+00:00,236.2777,236.8729,236.8428,3.683177227,4.123478841,3.994199312,73.40898,59.57409,51.99211,-7.354229,-4.130962,-5.817127,14.32982,9.680738,-6.89626
2018-09-24 10:00:00+00:00,235.3243,236.209,236.2619,3.75096677,4.522315395,3.290392442,67.29044,38.7776,84.72771,-7.396227,-5.234419,-6.454332,12.53641,-2.00925,-18.2478
2018-09-24 10:15:00+00:00,236.3765,237.1695,237.3542,3.993169166,4.474043443,3.247420521,55.8946,40.96428,92.40041,-8.06613,-5.512945,-6.578541,8.249981,0.004024896,-19.5706
2018-09-24 10:30:00+00:00,236.5515,237.1126,237.1547,3.652062968,3.906038735,4.196685574,73.3569,56.48891,33.77606,-8.124297,-4.483477,-5.855446,14.02816,11.14555,-1.489195
2018-09-24 10:45:00+00:00,235.6587,236.3165,236.5279,3.8423256,4.341978559,3.166258286,66.13823,39.89656,108.8617,-8.815087,-5.357831,-7.290525,10.83528,0.9625873,-23.74509
2018-09-24 11:00:00+00:00,236.0775,236.7381,236.9654,3.983636813,4.441097815,2.804235755,58.45707,37.05992,120.6463,-8.878839,-5.728581,-7.437822,8.27088,-0.3746528,-27.20245
2018-09-24 11:15:00+00:00,234.8794,235.4269,235.5649,3.95962885,4.281142059,3.471776683,61.1186,44.16205,87.85332,-8.407651,-5.639298,-6.569238,9.472137,3.097953,-18.10796
